DOI,Title,Solvent_Name,Solvent_Type,Battery_Chemistry_Std,SMILES,Concentration_M,Temperature_C,Time_hrs,SLR_gL,Has_Reductant,Reductant_Std,Target_Metal,RDKIT_MW,RDKIT_LogP,RDKIT_TPSA,RDKIT_HBD,RDKIT_HBA,RDKIT_RotBonds,RDKIT_RingCount,RDKIT_AromaticRings,RDKIT_HeavyAtoms,RDKIT_Has_Carboxyl,RDKIT_Has_Hydroxyl,RDKIT_Has_Halogen,RDKIT_Has_Phosphorus,RDKIT_Is_Ionic,RDKIT_Morgan_FP_Density,Efficiency_pct
http://dx.doi.org/10.1016/j.wasman.2015.12.008,,Maleic Acid,Organic Acid,LCO,OC(=O)/C=C\C(=O)O,0.962782032,88.05082331,1.862381246,11.74932745,1,Ascorbic Acid,Li,116.07,-0.288,74.6,2,2,2,0,0,8,1,1,0,0,0,0.0088,98.20898448
http://dx.doi.org/10.1098/rsos.191061,,Maleic Acid,Organic Acid,LCO,OC(=O)/C=C\C(=O)O,1.084384057,72.49535945,1.372454554,15.03028308,1,H2O2,Co,116.07,-0.288,74.6,2,2,2,0,0,8,1,1,0,0,0,0.0088,99.35013227
http://dx.doi.org/10.1098/rsos.191061,,Maleic Acid,Organic Acid,LCO,OC(=O)/C=C\C(=O)O,1.169162867,74.9090185,1.775059289,19.80802994,1,H2O2,Co,116.07,-0.288,74.6,2,2,2,0,0,8,1,1,0,0,0,0.0088,97.66483751
http://dx.doi.org/10.1098/rsos.191061,,Maleic Acid,Organic Acid,LCO,OC(=O)/C=C\C(=O)O,1.244352181,76.54136122,2.129128064,24.48126008,1,H2O2,Co,116.07,-0.288,74.6,2,2,2,0,0,8,1,1,0,0,0,0.0088,99.30577409
10.1016/j.jpowsour.2019.226828,,Methanesulfonic Acid,Organic Acid,LCO,CS(=O)(=O)O,1.119407224,72.3228308,1.270683354,19.11702667,1,H2O2,Co,96.11,-0.496,54.37,1,2,0,0,0,5,0,1,0,0,0,0.0078,99.61291576
10.1016/j.jpowsour.2019.226828,,Methanesulfonic Acid,Organic Acid,LCO,CS(=O)(=O)O,1.279395892,74.82557813,1.490359176,18.23540872,1,H2O2,Co,96.11,-0.496,54.37,1,2,0,0,0,5,0,1,0,0,0,0.0078,99.70740525
10.1016/j.jpowsour.2019.226828,,Methanesulfonic Acid,Organic Acid,LCO,CS(=O)(=O)O,1.362352425,77.4683594,1.769161346,17.54158551,1,H2O2,Co,96.11,-0.496,54.37,1,2,0,0,0,5,0,1,0,0,0,0.0078,100
10.1021/acs.iecr.2c03293,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.314058967,85.68817906,3.893593502,26.24369393,1,H2O2,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,96.84040565
10.1021/acs.iecr.2c03293,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.394110688,79.60664671,2.874564236,22.35235708,1,H2O2,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.19587734
10.1021/acs.iecr.2c03293,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.438286944,74.54850439,1.760905144,18.98942799,1,H2O2,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.68520208
https://doi.org/10.1016/j.jece.2018.102854,,Adipic Acid,Organic Acid,LCO,OC(=O)CCCCC(=O)O,0.390378052,84.16832536,4.649352835,6.438665888,1,Ascorbic Acid,Li,146.14,0.716,74.6,2,2,5,0,0,10,1,1,0,0,0,0.0107,92.65203031
https://doi.org/10.1016/j.jece.2018.102854,,Adipic Acid,Organic Acid,LCO,OC(=O)CCCCC(=O)O,0.68345818,84.11817456,3.31024961,10.69678909,1,Ascorbic Acid,Li,146.14,0.716,74.6,2,2,5,0,0,10,1,1,0,0,0,0.0107,96.85857841
https://doi.org/10.1016/j.jece.2018.102854,,Adipic Acid,Organic Acid,LCO,OC(=O)CCCCC(=O)O,0.967186363,87.60377012,1.871710154,15.79306313,1,Ascorbic Acid,Li,146.14,0.716,74.6,2,2,5,0,0,10,1,1,0,0,0,0.0107,97.93761474
10.1016/j.jclepro.2018.06.299,,Gluconic Acid,Bio-solvent,Unknown,C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O,0.81136141,29.7365591,5.030578173,9.98428215,0,,Co,196.16,-3.493,138.45,6,6,5,0,0,13,1,1,0,0,0,0.0186,51.72740121
10.1016/j.jclepro.2018.06.299,,Gluconic Acid,Bio-solvent,Unknown,C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O,0.810978835,29.7845587,5.066455643,10.10530697,0,,Co,196.16,-3.493,138.45,6,6,5,0,0,13,1,1,0,0,0,0.0186,66.09781396
10.1016/j.jclepro.2018.06.299,,Gluconic Acid,Bio-solvent,Unknown,C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O,0.802580613,30.00529254,5.168121795,10.02937867,0,,Co,196.16,-3.493,138.45,6,6,5,0,0,13,1,1,0,0,0,0.0186,80.47436065
https://doi.org/10.1016/j.wasman.2018.05.030,,"Citric Acid, Tartaric Acid, Ascorbic Acid",Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(C(=O)O)O)(C(=O)O)O.C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,0.322555238,76.91910166,4.67138436,3.919906563,1,Ascorbic Acid,Co,518.33,-4.778,354.41,12,14,10,1,0,35,1,1,0,0,0,0.04,90.30138271
https://doi.org/10.1016/j.wasman.2018.05.030,,"Citric Acid, Tartaric Acid, Ascorbic Acid",Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(C(=O)O)O)(C(=O)O)O.C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,0.552119331,75.20674388,3.505892493,5.967153902,1,Ascorbic Acid,Co,518.33,-4.778,354.41,12,14,10,1,0,35,1,1,0,0,0,0.04,93.52706223
https://doi.org/10.1016/j.wasman.2018.05.030,,"Citric Acid, Tartaric Acid, Ascorbic Acid",Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(C(=O)O)O)(C(=O)O)O.C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,0.761520601,70.98903265,2.245462886,8.010375853,1,Ascorbic Acid,Co,518.33,-4.778,354.41,12,14,10,1,0,35,1,1,0,0,0,0.04,95.33461478
https://doi.org/10.1016/j.chemosphere.2020.126670,,Lemon Juice,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,0.963929856,52.98324459,0.931098047,11.00215939,1,H2O2,Ni,368.25,-2.656,239.35,8,10,7,1,0,25,1,1,0,0,0,0.0361,94.65391045
https://doi.org/10.1016/j.chemosphere.2020.126670,,Lemon Juice,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1.162449163,64.52440745,1.140951971,12.37421021,1,H2O2,Ni,368.25,-2.656,239.35,8,10,7,1,0,25,1,1,0,0,0,0.0361,97.55977046
https://doi.org/10.1016/j.chemosphere.2020.126670,,Lemon Juice,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1.327054861,79.12916506,1.331476362,13.72919473,1,H2O2,Ni,368.25,-2.656,239.35,8,10,7,1,0,25,1,1,0,0,0,0.0361,97.04976511
10.3390/su14063335,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.332327866,63.7205752,2.018942195,24.32679391,0,,Co,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,88.35941872
10.3390/su14063335,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.232649946,53.134335,2.786231835,28.57371375,0,,Co,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,77.37445444
10.3390/su14063335,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.168367128,41.6134234,3.57190257,32.98113961,0,,Co,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,65.51579997
10.1016/j.mineng.2021.107204,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.378676104,108.1461879,0.49364416,27.14227208,1,H2O2,Mn,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,96.67609659
10.1016/j.mineng.2021.107204,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.249304034,121.9808496,0.661533821,34.66522751,1,H2O2,Mn,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,96.03277785
10.1016/j.mineng.2021.107204,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.138626334,137.0425816,0.839397208,42.90769672,1,H2O2,Mn,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.97698383
10.1007/s10163-013-0140-y,,DL-malic acid,Organic Acid,LCO,C(C(C(=O)O)O)C(=O)O,1.457690451,87.14123019,1.131210169,22.41087884,1,H2O2,Li,134.09,-1.093,94.83,3,3,3,0,0,9,1,1,0,0,0,0.0146,98.93334266
10.1007/s10163-013-0140-y,,DL-malic acid,Organic Acid,LCO,C(C(C(=O)O)O)C(=O)O,1.423266283,84.87373566,1.592311514,24.37429813,1,H2O2,Li,134.09,-1.093,94.83,3,3,3,0,0,9,1,1,0,0,0,0.0146,99.27464422
10.1007/s10163-013-0140-y,,DL-malic acid,Organic Acid,LCO,C(C(C(=O)O)O)C(=O)O,1.357089911,82.06898993,2.060462403,27.33128434,1,H2O2,Li,134.09,-1.093,94.83,3,3,3,0,0,9,1,1,0,0,0,0.0146,98.77802498
10.1021/acsaem.9b01647,,Acetic Acid,Organic Acid,NMC,CC(=O)O,1.271300409,81.4579919,0.865220312,37.09077905,1,H2O2,Mn,60.05,0.091,37.3,1,1,0,0,0,4,1,1,0,0,0,0.0068,100
10.1021/acsaem.9b01647,,Acetic Acid,Organic Acid,NMC,CC(=O)O,1.525998864,103.9992341,0.743521747,41.25122793,1,H2O2,Mn,60.05,0.091,37.3,1,1,0,0,0,4,1,1,0,0,0,0.0068,95.96279962
10.1021/acsaem.9b01647,,Acetic Acid,Organic Acid,NMC,CC(=O)O,1.76886786,127.337754,0.635686028,44.87838354,1,H2O2,Mn,60.05,0.091,37.3,1,1,0,0,0,4,1,1,0,0,0,0.0068,97.52022046
10.1016/j.jhazmat.2021.127481,,Citric Acid,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.776220067,128.1769227,0.636598309,45.34147141,1,Glucose,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.95847086
10.1016/j.jhazmat.2021.127481,,Citric Acid,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.545921606,104.6737084,0.74895719,41.85885836,1,Glucose,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.82035046
10.1016/j.jhazmat.2021.127481,,Citric Acid,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.292625298,82.59015421,0.868045009,37.71028598,1,Glucose,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.61219523
10.1016/j.jhazmat.2021.127910,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.317652051,75.4102462,2.768066345,21.8311136,1,H2O2,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.93680172
10.1016/j.jhazmat.2021.127910,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.143911178,68.75392076,3.461143066,23.3602668,1,H2O2,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,96.92998222
10.1016/j.jhazmat.2021.127910,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.947001075,65.49968108,4.233225241,24.52749184,1,H2O2,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,95.56537898
10.1016/j.jece.2021.105232,,Oxalic Acid,Organic Acid,Other,C(=O)(C(=O)O)O,0.431060746,79.97673546,1.238603462,85.00912381,1,H2O2,Cu,90.03,-0.844,74.6,2,2,0,0,0,6,1,1,0,0,0,0.0059,96.13726497
10.1016/j.jece.2021.105232,,Oxalic Acid,Organic Acid,Other,C(=O)(C(=O)O)O,0.621985263,79.22845339,0.998176102,68.78845344,1,H2O2,Cu,90.03,-0.844,74.6,2,2,0,0,0,6,1,1,0,0,0,0.0059,94.77170861
10.1016/j.jece.2021.105232,,Oxalic Acid,Organic Acid,Other,C(=O)(C(=O)O)O,0.805601113,79.96935355,0.742700597,55.25385033,1,H2O2,Cu,90.03,-0.844,74.6,2,2,0,0,0,6,1,1,0,0,0,0.0059,95.91873917
10.1039/d1gc03776e,,Di-(2-ethylhexyl)phosphoric acid (D2EHPA),Organic Acid,LCO,CCCCC(CC)COP(=O)(OCC(CC)CCCC)O,1.283422968,82.19980659,3.087066304,30.12470159,1,Copper,Cu,322.43,5.553,55.76,1,3,14,0,0,21,0,1,0,1,0,0.0254,96.7184703
10.1039/d1gc03776e,,Di-(2-ethylhexyl)phosphoric acid (D2EHPA),Organic Acid,LCO,CCCCC(CC)COP(=O)(OCC(CC)CCCC)O,1.276827211,84.69201571,3.816769986,29.67813297,1,Copper,Cu,322.43,5.553,55.76,1,3,14,0,0,21,0,1,0,1,0,0.0254,97.74212339
10.1039/d1gc03776e,,Di-(2-ethylhexyl)phosphoric acid (D2EHPA),Organic Acid,LCO,CCCCC(CC)COP(=O)(OCC(CC)CCCC)O,1.277150953,88.79855298,4.41343097,30.32817209,1,Copper,Cu,322.43,5.553,55.76,1,3,14,0,0,21,0,1,0,1,0,0.0254,97.93419894
10.1016/j.jpowsour.2019.226828,,Methanesulfonic Acid,Organic Acid,LCO,CS(=O)(=O)O,1.234885963,68.22387411,1.275365651,22.29537534,1,H2O2,Li,96.11,-0.496,54.37,1,2,0,0,0,5,0,1,0,0,0,0.0078,97.91749146
10.1016/j.jpowsour.2019.226828,,Methanesulfonic Acid,Organic Acid,LCO,CS(=O)(=O)O,1.492097133,65.31277681,1.504198435,24.780854,1,H2O2,Li,96.11,-0.496,54.37,1,2,0,0,0,5,0,1,0,0,0,0.0078,95.40370188
10.1016/j.jpowsour.2019.226828,,Methanesulfonic Acid,Organic Acid,LCO,CS(=O)(=O)O,1.74749714,63.26890811,1.738558663,27.07337621,1,H2O2,Li,96.11,-0.496,54.37,1,2,0,0,0,5,0,1,0,0,0,0.0078,95.22484127
http://dx.doi.org/10.1016/j.wasman.2017.03.037,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.754627816,60.06623673,1.750923023,29.92213232,1,H2O2,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,93.78892335
http://dx.doi.org/10.1016/j.wasman.2017.03.037,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.515477386,61.50500313,1.496093634,30.36612122,1,H2O2,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,94.53528564
http://dx.doi.org/10.1016/j.wasman.2017.03.037,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.273278191,64.03998537,1.234524702,30.06774356,1,H2O2,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.6818303
10.1080/15422119.2022.2164650,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.223435585,80.79970671,2.681871006,19.0184011,1,H2O2,Co,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.72683146
10.1080/15422119.2022.2164650,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.17650386,75.00934381,2.160516858,22.6217083,1,H2O2,Co,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.95359562
10.1080/15422119.2022.2164650,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.096576964,70.21748891,1.562220831,26.41377514,1,H2O2,Co,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,100
10.1016/j.jpowsour.2014.04.013,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.705915377,65.34595453,4.412761621,26.66000944,1,H2O2,Co,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,94.33572744
10.1016/j.jpowsour.2014.04.013,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.91710555,69.68759342,3.733863863,27.76681834,1,H2O2,Co,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,92.43584757
10.1016/j.jpowsour.2014.04.013,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.109776896,75.54232192,3.158515142,28.42977995,1,H2O2,Co,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,89.76503335
https://doi.org/10.1016/j.mineng.2019.03.027,,DL-malic acid,Organic Acid,LCO,C(C(C(=O)O)O)C(=O)O,1.305542383,77.7958049,0.685549451,17.68069348,1,H2O2,Co,134.09,-1.093,94.83,3,3,3,0,0,9,1,1,0,0,0,0.0146,93.39245296
https://doi.org/10.1016/j.mineng.2019.03.027,,DL-malic acid,Organic Acid,LCO,C(C(C(=O)O)O)C(=O)O,1.11955282,65.75004971,0.713874881,14.82327433,1,H2O2,Co,134.09,-1.093,94.83,3,3,3,0,0,9,1,1,0,0,0,0.0146,94.75037737
https://doi.org/10.1016/j.mineng.2019.03.027,,DL-malic acid,Organic Acid,LCO,C(C(C(=O)O)O)C(=O)O,0.958483457,53.27606598,0.722649197,12.53401546,1,H2O2,Co,134.09,-1.093,94.83,3,3,3,0,0,9,1,1,0,0,0,0.0146,96.51696264
10.1039/d1ra04979h,,"Citric Acid, Salicylic Acid",Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.OC(=O)c1ccccc1O,1.485999178,85.50914864,1.282045003,14.93881023,1,H2O2,Li,330.25,-0.158,189.66,6,6,6,1,1,23,1,1,0,0,0,0.0273,95.56586204
10.1039/d1ra04979h,,"Citric Acid, Salicylic Acid",Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.OC(=O)c1ccccc1O,1.485971995,80.71657819,1.096369322,15.16372136,1,H2O2,Li,330.25,-0.158,189.66,6,6,6,1,1,23,1,1,0,0,0,0.0273,97.55660342
10.1039/d1ra04979h,,"Citric Acid, Salicylic Acid",Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.OC(=O)c1ccccc1O,1.494689523,75.49904473,0.886739088,14.86911165,1,H2O2,Li,330.25,-0.158,189.66,6,6,6,1,1,23,1,1,0,0,0,0.0273,96.43650584
10.1021/acssuschemeng.2c02553,,Alginic Acid,Organic Acid,LCO,OC1OC(C(=O)O)C(O)C(O)C1O,1.165163209,79.28216128,3.648226228,24.85196099,1,H2O2,Co,194.14,-3.129,127.45,5,6,1,1,0,13,1,1,0,0,0,0.0186,100
10.1021/acssuschemeng.2c02553,,Alginic Acid,Organic Acid,LCO,OC1OC(C(=O)O)C(O)C(O)C1O,1.21982605,79.53465083,3.195196487,26.12039457,1,H2O2,Co,194.14,-3.129,127.45,5,6,1,1,0,13,1,1,0,0,0,0.0186,97.89383146
10.1021/acssuschemeng.2c02553,,Alginic Acid,Organic Acid,LCO,OC1OC(C(=O)O)C(O)C(O)C1O,1.265581149,78.77731343,2.908401548,28.25828882,1,H2O2,Co,194.14,-3.129,127.45,5,6,1,1,0,13,1,1,0,0,0,0.0186,97.9921211
10.1016/j.resconrec.2021.105416,,Organic Aqua Regia (OAR),Organic Acid,LCO,CC(=O)O.OO,1.078144664,68.07057797,1.746695222,28.07450947,1,H2O2,Co,94.07,0.108,77.76,3,3,0,0,0,6,1,1,0,0,0,0.0068,95.59774061
10.1016/j.resconrec.2021.105416,,Organic Aqua Regia (OAR),Organic Acid,LCO,CC(=O)O.OO,1.06532634,73.29353554,2.531124528,26.0571058,1,H2O2,Co,94.07,0.108,77.76,3,3,0,0,0,6,1,1,0,0,0,0.0068,96.25976429
10.1016/j.resconrec.2021.105416,,Organic Aqua Regia (OAR),Organic Acid,LCO,CC(=O)O.OO,1.102747243,76.69881848,3.217509117,24.51608275,1,H2O2,Co,94.07,0.108,77.76,3,3,0,0,0,6,1,1,0,0,0,0.0068,98.9165071
10.1016/j.jpowsour.2012.06.068,,Ascorbic Acid,Organic Acid,LCO,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1.332312866,69.65990759,0.407349547,22.78423342,1,Ascorbic Acid,Li,176.12,-1.407,107.22,4,6,2,1,0,12,0,1,0,0,0,0.0244,97.77878876
10.1016/j.jpowsour.2012.06.068,,Ascorbic Acid,Organic Acid,LCO,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1.364570424,71.31687434,0.501100339,20.06974306,1,Ascorbic Acid,Li,176.12,-1.407,107.22,4,6,2,1,0,12,0,1,0,0,0,0.0244,97.01506009
10.1016/j.jpowsour.2012.06.068,,Ascorbic Acid,Organic Acid,LCO,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1.429479712,70.13190325,0.568292457,17.16891065,1,Ascorbic Acid,Li,176.12,-1.407,107.22,4,6,2,1,0,12,0,1,0,0,0,0.0244,95.15204968
https://doi.org/10.1016/j.chemosphere.2020.126670,,Lemon Juice,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,0.903090853,52.49621911,1.824221584,11.13497359,1,H2O2,Co,368.25,-2.656,239.35,8,10,7,1,0,25,1,1,0,0,0,0.0361,96.17521543
https://doi.org/10.1016/j.chemosphere.2020.126670,,Lemon Juice,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1.084312075,64.3054066,2.83579118,12.54315639,1,H2O2,Co,368.25,-2.656,239.35,8,10,7,1,0,25,1,1,0,0,0,0.0361,97.12506103
https://doi.org/10.1016/j.chemosphere.2020.126670,,Lemon Juice,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1.228444062,77.30659317,3.922218224,13.76803878,1,H2O2,Co,368.25,-2.656,239.35,8,10,7,1,0,25,1,1,0,0,0,0.0361,99.14298714
http://dx.doi.org/10.1098/rsos.191061,,Maleic Acid,Organic Acid,LCO,OC(=O)/C=C\C(=O)O,1.021605534,70.06057271,1.009900571,10.06660064,1,H2O2,Li,116.07,-0.288,74.6,2,2,2,0,0,8,1,1,0,0,0,0.0088,99.58501747
http://dx.doi.org/10.1098/rsos.191061,,Maleic Acid,Organic Acid,LCO,OC(=O)/C=C\C(=O)O,1.012481245,70.0331621,1.002023835,9.96208633,1,H2O2,Li,116.07,-0.288,74.6,2,2,2,0,0,8,1,1,0,0,0,0.0088,98.11438766
http://dx.doi.org/10.1098/rsos.191061,,Maleic Acid,Organic Acid,LCO,OC(=O)/C=C\C(=O)O,1.00556923,68.9023323,0.990687475,10.01775166,1,H2O2,Li,116.07,-0.288,74.6,2,2,2,0,0,8,1,1,0,0,0,0.0088,98.13223253
10.1016/j.hydromet.2022.106012,,p-toluene sulfonic acid,Organic Acid,LCO,Cc1ccc(cc1)S(=O)(=O)O,1.47776893,81.91673951,1.393750159,29.85750339,1,H2O2,Co,172.2,1.242,54.37,1,2,1,1,1,11,0,1,0,0,0,0.0176,97.47683191
10.1016/j.hydromet.2022.106012,,p-toluene sulfonic acid,Organic Acid,LCO,Cc1ccc(cc1)S(=O)(=O)O,1.417860385,80.51670342,1.738426619,30.23272263,1,H2O2,Co,172.2,1.242,54.37,1,2,1,1,1,11,0,1,0,0,0,0.0176,98.57638809
10.1016/j.hydromet.2022.106012,,p-toluene sulfonic acid,Organic Acid,LCO,Cc1ccc(cc1)S(=O)(=O)O,1.356350919,80.10946364,2.11880686,29.65314092,1,H2O2,Co,172.2,1.242,54.37,1,2,1,1,1,11,0,1,0,0,0,0.0176,99.28418524
http://dx.doi.org/10.1016/j.jpowsour.2015.02.073,,Succinic Acid,Organic Acid,LCO,C(CC(=O)O)C(=O)O,1.631748917,67.00603607,0.998233832,18.67282717,1,H2O2,Co,118.09,-0.064,74.6,2,2,3,0,0,8,1,1,0,0,0,0.0088,94.49391145
http://dx.doi.org/10.1016/j.jpowsour.2015.02.073,,Succinic Acid,Organic Acid,LCO,C(CC(=O)O)C(=O)O,1.73463585,65.01916474,1.353018866,22.23493816,1,H2O2,Co,118.09,-0.064,74.6,2,2,3,0,0,8,1,1,0,0,0,0.0088,90.32963002
http://dx.doi.org/10.1016/j.jpowsour.2015.02.073,,Succinic Acid,Organic Acid,LCO,C(CC(=O)O)C(=O)O,1.889314636,63.73707121,1.683161564,26.19590055,1,H2O2,Co,118.09,-0.064,74.6,2,2,3,0,0,8,1,1,0,0,0,0.0088,85.26919786
10.1021/acssuschemeng.2c02553,,Alginic Acid,Organic Acid,LCO,OC1OC(C(=O)O)C(O)C(O)C1O,1.210754433,79.81968979,3.467844568,21.22305627,1,H2O2,Co,194.14,-3.129,127.45,5,6,1,1,0,13,1,1,0,0,0,0.0186,100
10.1021/acssuschemeng.2c02553,,Alginic Acid,Organic Acid,LCO,OC1OC(C(=O)O)C(O)C(O)C1O,1.300277071,80.30936093,2.944649848,19.57118976,1,H2O2,Co,194.14,-3.129,127.45,5,6,1,1,0,13,1,1,0,0,0,0.0186,98.60355882
10.1021/acssuschemeng.2c02553,,Alginic Acid,Organic Acid,LCO,OC1OC(C(=O)O)C(O)C(O)C1O,1.423225577,77.80366673,2.470032394,17.92373635,1,H2O2,Co,194.14,-3.129,127.45,5,6,1,1,0,13,1,1,0,0,0,0.0186,98.94906252
10.1016/j.jpowsour.2012.06.068,,Ascorbic Acid,Organic Acid,LCO,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1.205410977,72.71249773,1.244946076,24.33606481,1,Ascorbic Acid,Co,176.12,-1.407,107.22,4,6,2,1,0,12,0,1,0,0,0,0.0244,96.10211545
10.1016/j.jpowsour.2012.06.068,,Ascorbic Acid,Organic Acid,LCO,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1.191943545,74.1669877,2.146873348,23.79992007,1,Ascorbic Acid,Co,176.12,-1.407,107.22,4,6,2,1,0,12,0,1,0,0,0,0.0244,96.65741687
